t_ms,ohm_Thumb,ohm_Index,ohm_Middle,ohm_Ring,ohm_Little,ema_Thumb,ema_Index,ema_Middle,ema_Ring,ema_Little,label
1383629,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.33986516395823,33.35915533238272,33.34011469938854,33.35915297279943,33.33699232146407,ThankYou
1383729,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.34468787296868,33.35915549928704,33.34487502454141,33.359153729599576,33.34253324109806,ThankYou
1383829,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.34830490472651,33.35915562446528,33.34844526840606,33.35915429719969,33.34668893082355,ThankYou
1383929,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.351017678544885,33.359155718348966,33.351122951304546,33.35915472289977,33.34980569811766,ThankYou
1384029,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.35305225890867,33.359155788761726,33.35313121347841,33.35915504217483,33.35214327358825,ThankYou
1384129,33.359156000000006,33.359156000000006,33.359156000000006,33.115387000000005,33.359156000000006,33.35457819418151,33.359155841571294,33.354637410108815,33.29821303163112,33.35389645519119,ThankYou
1384229,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.355722645636135,33.359155881178474,33.355767057581616,33.313448773723344,33.35521134139339,ThankYou
1384329,30.852943,33.359156000000006,33.359156000000006,32.173471,30.852943,32.7300277342271,33.35915591088386,33.35661429318621,33.02845433029251,32.72964425604505,ThankYou
1384429,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,32.88730980067033,33.359155933162896,33.35724971988966,33.11112974771939,32.88702219203379,ThankYou
1384529,33.359156000000006,33.359156000000006,33.359156000000006,33.115387000000005,33.359156000000006,33.00527135050275,33.359155949872175,33.357726289917245,33.11219406078954,33.00505564402535,ThankYou
1384629,31.945945,31.5,31.721477,29.829113,27.447369,32.74043976287707,32.894366962404135,32.94866396743793,32.29142379559216,31.61563398301901,ThankYou
1384729,30.435484,27.447369,27.112715,27.112715,26.308988000000003,32.1642008221578,31.5326174718031,31.489676725578448,30.996746596694123,30.288972487264257,ThankYou
1384829,24.147668000000003,24.147668000000003,23.884615,23.755101999999997,23.004951000000002,30.160067616618356,29.68638010385233,29.588411294183835,29.18633544752059,28.467967115448193,ThankYou
1384929,23.004951000000002,23.004951000000002,23.25,23.004951000000002,22.184210999999998,28.371288462463767,28.01602282788925,28.00380847063788,27.640989335640445,26.897028086586147,ThankYou
1385029,22.298078,22.298078,21.849057000000002,21.630842,20.598213,26.852985846847826,26.586536620916938,26.46512060297841,26.138452501730335,25.32232431493961,ThankYou
1385129,20.402654,20.402654,20.697309,20.598213,20.5,25.240402885135868,25.0405659656877,25.02316770223381,24.75339262629775,24.11674323620471,ThankYou
1385229,22.413043000000002,22.529127,22.764706999999998,23.004951000000002,22.764706999999998,24.533562913851902,24.412706224265776,24.45855252667536,24.316282219723313,23.77873417715353,ThankYou
1385329,28.5,29.055557,29.4375,29.055557,27.447369,25.525172185388925,25.57341891819933,25.703289395006518,25.50110091479248,24.69589288286515,ThankYou
1385429,30.642857,28.5,28.319277,29.632076,28.8681,26.804593389041692,26.305064188649496,26.357286296254888,26.53384468609436,25.73894466214886,ThankYou
1385529,33.359156000000006,33.359156000000006,33.115387000000005,33.359156000000006,33.359156000000006,28.443234041781274,28.06858714148712,28.046811472191166,28.240172514570773,27.643997496611647,ThankYou
