t_ms,ohm_Thumb,ohm_Index,ohm_Middle,ohm_Ring,ohm_Little,ema_Thumb,ema_Index,ema_Middle,ema_Ring,ema_Little,label
1796529,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359155830982274,33.35915584780123,33.35915562552643,33.359155802549665,33.34469375771909,Goodbye
1796629,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.35915587323671,33.359155885850925,33.35915571914482,33.35915585191225,33.348309318289324,Goodbye
1796729,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.35915590492753,33.3591559143882,33.35915578935862,33.35915588893419,33.351020988716996,Goodbye
1796829,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.35915592869565,33.35915593579115,33.359155842018964,33.359155916700644,33.35305474153775,Goodbye
1796929,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,31.721477,33.35915594652174,33.35915595184336,33.359155881514226,33.359155937525486,32.94516030615331,Goodbye
1797029,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,30.435484,33.359155959891304,33.35915596388252,33.35915591113567,33.35915595314412,32.31774122961498,Goodbye
1797129,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,30.435484,33.35915596991848,33.35915597291189,33.35915593335176,33.35915596485809,31.847176922211236,Goodbye
1797229,33.359156000000006,33.359156000000006,32.173471,32.637932,31.721477,33.35915597743887,33.35915597968392,33.06273470001382,33.178849973643565,31.815751941658426,Goodbye
1797329,33.115387000000005,33.359156000000006,32.637932,32.637932,30.435484,33.29821373307915,33.35915598476294,32.95653402501036,33.043620480232676,31.470684956243822,Goodbye
1797429,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.31344929980936,33.35915598857221,33.057189518757774,33.12250436017451,31.94280271718287,Goodbye
1797529,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.32487597485702,33.35915599142916,33.13268113906833,33.18166727013089,32.29689103788716,Goodbye
1797629,33.359156000000006,33.359156000000006,33.359156000000006,31.721477,27.447369,33.333445981142766,33.359155993571875,33.189299854301254,32.81661970259817,31.084510528415368,Goodbye
1797729,24.970588,23.374371,22.529127,22.298078,19.836206999999998,31.24273148585707,30.862959745178905,30.52425664072594,30.18698427694863,28.272434646311527,Goodbye
1797829,19.653846,19.653846,18.954546999999998,18.459678,15.628027,28.345510114392805,28.06068130888418,27.631829230544454,27.25515770771147,25.111332734733647,Goodbye
1797929,17.25,17.039326000000003,17.039326000000003,16.833334,15.0,25.571632585794603,25.305342481663136,24.98370342290834,24.6497017807836,22.583499551050235,Goodbye
1798029,17.321293,17.988187000000003,18.870371,20.115721,19.563830000000003,23.50904768934595,23.47605361124735,23.455370317181256,23.516206585587703,21.828582163287678,Goodbye
1798129,29.829113,30.642857,32.404109,32.404109,29.829113,25.089064017009463,25.267754458435512,25.69255498788594,25.73818218919078,23.82871487246576,Goodbye
1798229,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,27.1565870127571,27.290604843826635,27.609205240914456,27.64342564189309,26.211325154349325,Goodbye
1798329,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,28.707229259567825,28.80774263286998,29.046692930685843,29.07235823141982,27.998282865761993,Goodbye
1798429,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,30.852943,29.87021094467587,29.94559597465249,30.124808698014384,30.144057673564866,28.711947899321494,Goodbye
1798529,33.359156000000006,33.115387000000005,33.115387000000005,33.115387000000005,30.23077,30.742447208506903,30.738043730989368,30.872453273510786,30.886890005173647,29.09165342449112,Goodbye
1798629,32.404109,31.721477,31.281457,32.173471,29.829113,31.157862656380175,30.983902048242022,30.97470420513309,31.208535253880235,29.276018318368344,Goodbye
1798729,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,31.5,31.70818599228513,31.577715536181522,31.570817153849816,31.74619044041018,29.832013738776258,Goodbye
1798829,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,32.12092849421385,32.02307565213614,32.017901865387365,32.14943183030764,30.713799304082194,Goodbye
1798929,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,32.43048537066039,32.35709573910211,32.35321539904053,32.451862872730736,31.37513847806165,Goodbye
1799029,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,32.6626530279953,32.60761080432658,32.6047005492804,32.67868615454805,31.871142858546243,Goodbye
