t_ms,ohm_Thumb,ohm_Index,ohm_Middle,ohm_Ring,ohm_Little,ema_Thumb,ema_Index,ema_Middle,ema_Ring,ema_Little,label
2495029,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.35915599999747,33.35915599999747,33.35915599999747,Please
2495129,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.3591559999981,33.3591559999981,33.3591559999981,Please
2495229,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.35915599999858,33.35915599999858,33.35915599999858,Please
2495329,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.35915599999893,33.35915599999893,33.35915599999893,Please
2495429,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.3591559999992,33.3591559999992,33.3591559999992,Please
2495529,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.3591559999994,33.3591559999994,33.3591559999994,Please
2495629,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.35915599999955,33.35915599999955,33.35915599999955,Please
2495729,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359155999999665,33.359155999999665,33.359155999999665,Please
2495829,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.35915599999975,33.35915599999975,33.35915599999975,Please
2495929,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359155999999814,33.359155999999814,33.359155999999814,Please
2496029,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,31.065789000000002,33.359156000000006,33.359156000000006,33.359155999999864,33.359155999999864,32.78581424999986,Please
2496129,32.637932,32.404109,31.5,31.945945,30.23077,33.178850000000004,33.120394250000004,32.894366999999896,33.005853249999895,32.14705318749989,Please
2496229,30.852943,30.852943,30.852943,30.852943,28.140719,32.597373250000004,32.553531437500006,32.38401099999992,32.467625687499925,31.14546964062492,Please
2496329,29.4375,29.4375,29.4375,29.245342,27.789938999999997,31.807404937500003,31.774523578125006,31.64738324999994,31.662054765624944,30.306586980468687,Please
2496429,28.319277,28.682928,29.055557,29.055557,26.625,30.935372953125004,31.001624683593754,30.999426687499955,31.01043032421871,29.386190235351513,Please
2496529,30.028662,30.435484,30.23077,29.829113,27.964285,30.70869521484375,30.860089512695318,30.80726251562497,30.715100993164036,29.030713926513638,Please
2496629,28.682928,29.245342,30.028662,30.028662,28.140719,30.202253411132816,30.45640263452149,30.612612386718727,30.543491244873024,28.80821519488523,Please
2496729,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.115387000000005,30.99147905834961,31.18209097589112,31.299248290039046,31.24740743365477,29.88500814616392,Please
2496829,33.359156000000006,33.115387000000005,33.359156000000006,33.359156000000006,33.359156000000006,31.583398293762208,31.66541498191834,31.814225217529284,31.77534457524108,30.75354510962294,Please
2496929,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,32.02733772032166,32.08885023643876,32.20045791314696,32.17129743143081,31.40494783221721,Please
2497029,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,32.36029229024125,32.40642667732907,32.49013243486022,32.46826207357311,31.893499874162913,Please
2497129,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,32.610008217680935,32.644609007996806,32.70738832614517,32.690985555179836,32.259913905622184,Please
2497229,32.875,33.359156000000006,33.359156000000006,33.359156000000006,32.875,32.6762561632607,32.823245755997604,32.87033024460888,32.85802816638488,32.41368542921664,Please
2497329,32.637932,33.115387000000005,32.404109,32.404109,30.028662,32.666675122445525,32.896281066998206,32.75377493345666,32.74454837478866,31.81742957191248,Please
2497429,29.055557,29.632076,29.4375,29.055557,27.447369,31.763895591834142,32.08022980024866,31.924706200092494,31.822300531091493,30.72491442893436,Please
2497529,28.319277,28.682928,29.055557,29.4375,27.617646,30.902740943875607,31.230904350186496,31.20741890006937,31.22610039831862,29.94809732170077,Please
2497629,28.8681,29.055557,29.245342,29.245342,27.27907,30.394080707906703,30.68706751263987,30.716899675052026,30.730910798738968,29.28084049127558,Please
2497729,30.028662,30.642857,30.435484,30.23077,27.617646,30.302726030930025,30.676014884479905,30.646545756289022,30.60587559905423,28.865041868456686,Please
2497829,29.632076,30.435484,30.642857,31.065789000000002,28.8681,30.13506352319752,30.615882163359927,30.645623567216767,30.72085394929067,28.865806401342514,Please
2497929,32.637932,33.359156000000006,33.359156000000006,33.359156000000006,32.875,30.76078064239814,31.301700622519945,31.324006675412576,31.380429461968006,29.868104801006886,Please
2498029,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,32.875,31.410374481798605,31.816064466889962,31.832794006559432,31.875111096476004,30.619828600755163,Please
2498129,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,32.173471,31.897569861348956,32.20183735016747,32.21438450491958,32.246122322357,31.008239200566372,Please
2498229,33.359156000000006,33.359156000000006,33.115387000000005,32.637932,30.23077,32.26296639601172,32.49116701262561,32.43963512868969,32.344074741767756,30.81387190042478,Please
2498329,30.435484,31.281457,30.852943,30.642857,27.964285,31.80609579700879,32.18873950946921,32.042962096517265,31.91877030632582,30.101475175318587,Please
2498429,28.319277,28.682928,27.964285,28.682928,27.789938999999997,30.934391097756592,31.31228663210191,31.023292822387948,31.109809729744363,29.523591131488942,Please
2498529,27.789938999999997,26.785715,26.466102,26.948275000000002,25.697803,30.148278073317442,30.18064372407643,29.883995116790963,30.06942604730827,28.56714409861671,Please
2498629,29.829113,30.642857,30.642857,30.435484,27.789938999999997,30.068486804988083,30.29619704305732,30.07371058759322,30.160940535481203,28.37284282396253,Please
2498729,29.245342,29.829113,30.028662,29.829113,27.964285,29.86270060374106,30.179426032292987,30.062448440694915,30.0779836516109,28.270703367971898,Please
2498829,31.945945,32.637932,33.115387000000005,32.875,30.435484,30.383511702805794,30.794052524219744,30.825683080521188,30.777237738708173,28.811898525978926,Please
2498929,32.637932,33.115387000000005,32.637932,32.637932,30.23077,30.94711677710435,31.374386143164806,31.27874531039089,31.24241130403113,29.166616394484194,Please
2499029,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,30.435484,31.550126582828263,31.87057860737361,31.79884798279317,31.771597478023352,29.483833295863146,Please
2499129,33.115387000000005,33.115387000000005,32.404109,32.875,30.852943,31.9414416871212,32.18178070553021,31.950163237094877,32.047448108517514,29.826110721897358,Please
2499229,32.637932,32.875,32.637932,32.404109,30.23077,32.1155642653409,32.35508552914766,32.12210542782116,32.13661333138813,29.927275541423022,Please
2499329,30.435484,30.23077,30.028662,30.23077,27.447369,31.695544199005674,31.824006646860745,31.59874457086587,31.660152498541102,29.307298906067263,Please
2499429,29.055557,29.245342,29.055557,29.245342,27.617646,31.035547399254256,31.17934048514556,30.962947678149398,31.056449873905827,28.88488567955045,Please
2499529,26.948275000000002,27.617646,28.319277,28.319277,26.308988000000003,30.01372929944069,30.28891686385917,30.30203000861205,30.37215665542937,28.240911259662838,Please
2499629,28.8681,29.4375,29.055557,28.8681,26.785715,29.72732197458052,30.07606264789438,29.99041175645904,29.99614249157203,27.877112194747127,Please
2499729,27.964285,28.5,28.5,28.319277,26.625,29.28656273093539,29.682046985920785,29.61780881734428,29.576926118679022,27.564084146060345,Please
2499829,28.8681,29.829113,29.829113,30.028662,27.617646,29.181947048201543,29.718813489440592,29.67063486300821,29.689860089009265,27.577474609545263,Please
2499929,31.945945,33.115387000000005,33.359156000000006,33.359156000000006,32.173471,29.872946536151154,30.567956867080447,30.59276514725616,30.60718406675695,28.726473707158945,Please
2500029,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,30.74449890211337,31.265756650310337,31.284362860442123,31.295177050067714,29.88464428036921,Please
2500129,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,31.39816317658503,31.789106487732752,31.803061145331597,31.81117178755079,30.75327221027691,Please
2500229,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,31.888411382438775,32.181618865799564,32.1920848589987,32.198167840663096,31.404743157707685,Please
2500329,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.115387000000005,32.25609753682908,32.47600314934967,32.483852644249026,32.488414880497324,31.832404118280763,Please
2500429,31.945945,32.173471,32.173471,31.5,29.829113,32.17855940262181,32.400370112012254,32.40625723318677,32.241311160372994,31.33158133871057,Please
2500529,31.065789000000002,30.642857,30.028662,29.829113,27.27907,31.900366801966356,31.960991834009192,31.811858424890076,31.63826162027975,30.318453504032927,Please
2500629,29.632076,29.829113,30.028662,29.829113,27.617646,31.333294101474767,31.428022125506892,31.366059318667556,31.18597446520981,29.643251628024693,Please
2500729,31.721477,32.404109,32.404109,32.173471,30.028662,31.430339826106078,31.672043844130172,31.62557173900067,31.432848598907356,29.739604221018517,Please
2500829,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,32.173471,31.912543869579558,32.09382188309763,32.05896780425051,31.91442544918052,30.34807091576389,Please
2500929,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,31.945945,32.27419690218467,32.41015541232323,32.384014853187885,32.27560808688539,30.74753943682292,Please
2501029,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,30.435484,32.5454366766385,32.64740555924242,32.627800139890915,32.546495065164045,30.66952557761719,Please
