t_ms,raw_Thumb,raw_Index,raw_Middle,raw_Ring,raw_Little,ema_Thumb,ema_Index,ema_Middle,ema_Ring,ema_Little,label
1746429,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.35915599999975,33.35915599999975,33.35915599999975,33.35915599999975,33.35915599999975,You_Are_Welcome
1746529,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359155999999814,33.359155999999814,33.359155999999814,33.359155999999814,33.359155999999814,You_Are_Welcome
1746629,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359155999999864,33.359155999999864,33.359155999999864,33.359155999999864,33.359155999999864,You_Are_Welcome
1746729,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.3591559999999,33.3591559999999,33.3591559999999,33.3591559999999,33.3591559999999,You_Are_Welcome
1746829,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.35915599999993,33.35915599999993,33.35915599999993,33.35915599999993,33.35915599999993,You_Are_Welcome
1746929,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.35915599999995,33.35915599999995,33.35915599999995,33.35915599999995,33.35915599999995,You_Are_Welcome
1747029,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.35915599999996,33.35915599999996,33.35915599999996,33.35915599999996,33.35915599999996,You_Are_Welcome
1747129,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.35915599999998,33.35915599999998,33.35915599999998,33.35915599999998,33.35915599999998,You_Are_Welcome
1747229,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,31.281457,33.359155999999984,33.359155999999984,33.359155999999984,33.359155999999984,32.83973124999998,You_Are_Welcome
1747329,32.404109,32.173471,32.404109,32.404109,30.028662,33.12039424999999,33.06273474999999,33.12039424999999,33.12039424999999,32.136963937499985,You_Are_Welcome
1747429,31.281457,31.065789000000002,31.065789000000002,30.642857,29.055557,32.66065993749999,32.563498312499995,32.606742937499995,32.501009937499994,31.366612203124987,You_Are_Welcome
1747529,30.23077,30.23077,30.23077,30.028662,28.140719,32.053187453125,31.980316234374996,32.012749703124996,31.882922953124996,30.56013890234374,You_Are_Welcome
1747629,31.945945,32.404109,33.115387000000005,33.359156000000006,32.173471,32.02637683984375,32.086264425781245,32.28840902734375,32.25198121484375,30.963471926757805,You_Are_Welcome
1747729,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,32.359571629882815,32.404487319335935,32.55609577050781,32.528774911132814,31.562392945068353,You_Are_Welcome
1747829,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,32.60946772241211,32.64315448950195,32.75686082788086,32.736370183349614,32.01158370880127,You_Are_Welcome
1747929,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,32.796889791809086,32.822154867126464,32.90743462091064,32.892066637512215,32.34847678160095,You_Are_Welcome
1748029,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,32.937456343856816,32.95640515034485,33.02036496568299,33.008838978134165,32.60114658620071,You_Are_Welcome
1748129,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.04288125789262,33.05709286275864,33.10506272426224,33.09641823360062,32.79064893965054,You_Are_Welcome
