t_ms,ohm_Thumb,ohm_Index,ohm_Middle,ohm_Ring,ohm_Little,ema_Thumb,ema_Index,ema_Middle,ema_Ring,ema_Little,label
6072629,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.32453240963581,33.359156,33.35915599999378,33.359155998906765,33.29080007732224,Hello
6072729,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.333188307226855,33.359156,33.35915599999534,33.359155999180075,33.30788905799168,Hello
6072829,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.33968023042014,33.359156,33.3591559999965,33.35915599938506,33.320705793493765,Hello
6072929,33.359156000000006,33.359156000000006,33.115387000000005,33.359156000000006,32.637932,33.34454917281511,33.359156,33.29821374999738,33.3591559995388,33.150012345120324,Hello
6073029,33.359156000000006,33.359156000000006,33.115387000000005,32.875,31.281457,33.34820087961133,33.359156,33.25250706249803,33.238116999654096,32.68287350884024,Hello
6073129,32.875,32.875,33.115387000000005,32.404109,29.829113,33.2299006597085,33.238117,33.21822704687352,33.02961499974057,31.969433381630182,Hello
6073229,30.852943,30.642857,30.028662,29.829113,27.447369,32.635661244781375,32.589302,32.42083578515514,32.22948949980543,30.838917286222635,Hello
6073329,30.028662,30.23077,29.829113,29.632076,26.948275000000002,31.98391143358603,31.999669000000004,31.77290508886636,31.580136124854075,29.866256714666974,Hello
6073429,28.682928,28.682928,29.4375,29.4375,30.23077,31.158665575189524,31.170483750000002,31.189053816649768,31.044477093640555,29.957385036000233,Hello
6073529,29.4375,29.632076,30.028662,29.632076,26.466102,30.72837418139214,30.7858818125,30.898955862487327,30.691376820230417,29.084564277000176,Hello
6073629,28.682928,28.682928,28.682928,28.5,25.549182000000002,30.217012636044107,30.260143359375,30.344948896865496,30.143532615172813,28.200718707750134,Hello
6073729,29.632076,29.829113,29.829113,29.829113,26.625,30.07077847703308,30.15238576953125,30.215989922649122,30.06492771137961,27.806789030812602,Hello
6073829,28.319277,28.8681,29.055557,28.5,26.308988000000003,29.63290310777481,29.831314327148437,29.925881691986838,29.673695783534708,27.43233877310945,Hello
6073929,28.682928,28.319277,28.319277,27.964285,26.308988000000003,29.395409330831107,29.45330499536133,29.52423051899013,29.24634308765103,27.151501079832087,Hello
6074029,27.964285,27.447369,27.789938999999997,27.964285,25.697803,29.03762824812333,28.951820996520997,29.0906576392426,28.925828565738275,26.788076559874064,Hello
6074129,27.617646,27.112715,26.625,26.466102,24.41623,28.682632686092496,28.49204449739075,28.47424322943195,28.310896924303705,26.195114919905546,Hello
6074229,26.153633000000003,26.466102,26.948275000000002,28.8681,26.153633000000003,28.050382764569374,27.98555887304306,28.09275117207396,28.45019769322778,26.18474443992916,Hello
6074329,28.140719,28.140719,27.27907,27.789938999999997,25.402174,28.07296682342703,28.024348904782297,27.88933087905547,28.285133019920835,25.98910182994687,Hello
6074429,29.632076,27.447369,27.964285,27.964285,25.549182000000002,28.46274411757027,27.88010392858672,27.908069409291603,28.204921014940627,25.879121872460153,Hello
6074529,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,32.875,29.686847088177707,29.249866946440044,29.270841056968706,29.49347976120547,27.628091404345113,Hello
6074629,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,30.604924316133285,30.277189209830034,30.29291979272653,30.459898820904108,29.060857553258835,Hello
6074729,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,31.293482237099965,31.04768090737253,31.0594788445449,31.184713115678086,30.135432164944127,Hello
6074829,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,31.809900677824977,31.625549680529403,31.634398133408673,31.72832383675857,30.9413631237081,Hello
6074929,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.115387000000005,32.19721450836874,32.05895126039705,32.06558760005651,32.13603187756893,31.484869092781075,Hello
6075029,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,32.487699881276555,32.38400244529779,32.388979700042384,32.4418129081767,31.953440819585808,Hello
6075129,31.5,31.065789000000002,31.5,31.5,30.435484,32.24077491095741,32.05444908397334,32.166734775031784,32.206359681132525,31.573951614689356,Hello
6075229,33.359156000000006,33.359156000000006,33.359156000000006,32.875,30.435484,32.52037018321806,32.38062581298001,32.46484008127384,32.37351976084939,31.28933471101702,Hello
6075329,30.435484,29.4375,29.632076,28.140719,26.153633000000003,31.999148637413548,31.644844359735004,31.75664906095538,31.315319570637044,30.005409283262765,Hello
6075429,30.852943,30.435484,28.682928,28.682928,25.549182000000002,31.712597228060158,31.342504269801253,30.988218795716534,30.657221677977784,28.891352462447074,Hello
6075529,28.319277,27.964285,28.319277,28.319277,25.848066,30.864267171045118,30.49794945235094,30.3209833467874,30.072735508483337,28.130530846835306,Hello
6075629,27.112715,27.112715,26.625,26.308988000000003,24.28125,29.92637912828384,29.65164083926321,29.39698751009055,29.131798631362503,27.168210635126478,Hello
6075729,26.466102,26.625,26.466102,26.308988000000003,24.147668000000003,29.06130984621288,28.894980629447407,28.66426613256791,28.42609597352188,26.41307497634486,Hello
6075829,27.27907,27.789938999999997,27.789938999999997,28.140719,25.112904,28.61574988465966,28.618720222085557,28.44568434942593,28.35475173014141,26.088032232258644,Hello
6075929,29.829113,29.4375,30.028662,31.721477,32.404109,28.919090663494742,28.823415166564168,28.841428762069448,29.196433047606057,27.667051424193986,Hello
6076029,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,32.173471,30.029106997621057,29.95735037492313,29.970860571552087,30.237113785704544,28.793656318145487,Hello
6076129,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.115387000000005,30.861619248215796,30.807801781192353,30.817934428664067,31.017624339278413,29.874088988609117,Hello
6076229,33.359156000000006,33.115387000000005,33.359156000000006,33.359156000000006,33.115387000000005,31.48600343616185,31.384698085894264,31.45323982149805,31.60300725445881,30.684413491456837,Hello
6076329,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,31.95429157712139,31.878312564420703,31.929718866123544,32.04204444084411,31.35309911859263,Hello
6076429,33.359156000000006,33.115387000000005,33.115387000000005,33.359156000000006,32.637932,32.305507682841046,32.18758117331553,32.226135899592656,32.371322330633085,31.674307338944473,Hello
6076529,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,32.173471,32.56891976213079,32.48047487998665,32.50939092469449,32.618280747974815,31.799098254208353,Hello
6076629,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.115387000000005,32.76647882159809,32.700145159989994,32.721832193520875,32.803499560981116,32.12817044065626,Hello
6076729,30.852943,30.642857,31.065789000000002,31.5,29.632076,32.28809486619857,32.18582311999249,32.30782139514066,32.477624670735835,31.504146830492196,Hello
6076829,31.065789000000002,29.4375,28.8681,29.055557,26.625,31.982518399648924,31.49874233999437,31.447891046355494,31.62210775305188,30.284360122869145,Hello
6076929,30.642857,30.435484,30.028662,30.23077,27.964285,31.647603049736695,31.232927754995778,31.09308378476662,31.274273314788907,29.70434134215186,Hello
6077029,30.23077,29.829113,30.028662,30.028662,27.112715,31.293394787302525,30.881974066246833,30.826978338574964,30.96287048609168,29.056434756613896,Hello
6077129,26.948275000000002,27.617646,26.948275000000002,26.948275000000002,24.147668000000003,30.20711484047689,30.065892049685125,29.857302503931223,29.95922161456876,27.829243067460425,Hello
6077229,26.785715,27.27907,27.112715,27.789938999999997,24.690476999999998,29.351764880357667,29.369186537263847,29.171155627948416,29.41690096092657,27.04455155059532,Hello
6077329,29.632076,30.028662,29.4375,28.319277,24.970588,29.42184266026825,29.534055402947885,29.23774172096131,29.142494970694926,26.52606066294649,Hello
6077429,33.115387000000005,33.359156000000006,33.359156000000006,33.359156000000006,31.5,30.34522874520119,30.490330552210914,30.268095290720986,30.196660228021194,27.76954549720987,Hello
6077529,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,31.098710558900898,31.20753691415819,31.04086046804074,30.9872841710159,29.166948122907407,Hello
6077629,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.115387000000005,31.663821919175675,31.745441685618644,31.62043435103056,31.580252128261925,30.154057842180556,Hello
6077729,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,32.875,32.087655439381756,32.14887026421398,32.055114763272925,32.02497809619645,30.83429338163542,Hello
6077829,33.359156000000006,33.115387000000005,33.359156000000006,33.359156000000006,32.173471,32.40553057953632,32.39049944816049,32.381125072454694,32.358522572147336,31.169087786226562,Hello
6077929,31.945945,33.359156000000006,33.359156000000006,33.359156000000006,32.875,32.29063418465224,32.63266358612037,32.62563280434102,32.608680929110506,31.595565839669923,Hello
6078029,33.359156000000006,33.359156000000006,33.359156000000006,33.359156000000006,33.115387000000005,32.55776463848918,32.81428668959028,32.80901360325577,32.79629969683288,31.975521129752444,Hello
6078129,31.281457,31.281457,31.065789000000002,30.642857,28.5,32.238687728866886,32.43107926719271,32.373207452441825,32.25793902262466,31.10664084731433,Hello
